Date,Close,High,Low,Open,Volume
2012-03-01,15.519316673278809,15.601600858208611,15.413344213802096,15.515825529603356,89418492
2012-03-02,15.490642547607422,15.559213022681732,15.467454092419949,15.509344018186638,62869068
2012-03-05,15.316100120544434,15.521561629506504,15.244537374206429,15.470195064478904,63668268
2012-03-06,15.084456443786621,15.180454342855558,14.8071832373178,15.161503913251973,126849024
2012-03-07,15.13033676147461,15.23979941721726,15.106898396717602,15.186439270743175,50529420
2012-03-08,15.138813972473145,15.247528792174709,15.11911571261235,15.211123595272312,53766180
2012-03-09,14.96701431274414,15.257503323654417,14.960780806111675,15.159012018402112,106717176
2012-03-12,15.089195251464844,15.135324152021457,14.942329650224158,14.960781210446804,66693240
2012-03-13,15.404118537902832,15.405864109752299,15.099167991007478,15.17895877391429,89742168
2012-03-14,15.35948657989502,15.52879280994084,15.296402729275501,15.33480151224132,117358524
2012-03-15,15.487649917602539,15.54674470082163,15.330561749365728,15.37469611664976,97306596
2012-03-16,15.58514404296875,15.606836835578973,15.460720022767465,15.481665934875185,121897980
2012-03-19,15.808059692382812,15.890094919956656,15.490393163701977,15.537269893612937,86825088
2012-03-20,15.795842170715332,15.859923761124865,15.640748530010201,15.7317605803058,61558380
2012-03-21,15.95766830444336,16.14243285782153,15.771406189138629,15.82376859393751,98685216
2012-03-22,16.109020233154297,16.177590702307523,15.73375365491463,15.920763593409973,96311592
2012-03-23,16.022747039794922,16.17011054874266,15.980608157346952,16.122734000664117,77530392
2012-03-26,16.190805435180664,16.194796399751816,15.946697136956425,16.082840341234373,72695232
2012-03-27,16.133207321166992,16.294782463112178,16.077850745171283,16.133456281324072,80207712
2012-03-28,16.35113525390625,16.421701206609228,16.234441354096898,16.258128678286656,101454444
2012-03-29,16.167865753173828,16.371830634833604,16.065385392037253,16.29328655714253,76895028
2012-03-30,15.989086151123047,16.29453559714764,15.983101604287905,16.25115000816718,92335572
2012-04-02,16.130714416503906,16.145176911571486,15.829503024488055,15.977366357765032,91276632
2012-04-03,16.023494720458984,16.156397641782792,15.924255585339907,16.093062934409385,81714204
2012-04-04,15.837233543395996,15.933231445082914,15.736247886220841,15.919517730621829,65038896
2012-04-05,15.766669273376465,15.869150596813451,15.673164769961076,15.764674741226012,92655252
2012-04-09,15.729764938354492,15.841720993536349,15.591377295743179,15.670919117735734,87220692
2012-04-10,15.630525588989258,15.821025733982829,15.57292646694629,15.796590577863405,99180720
2012-04-11,15.857430458068848,15.858428199198789,15.741234476305573,15.807810416102765,87872040
2012-04-12,16.232696533203125,16.285806766970758,15.964650061390044,16.01676255405956,230033736
2012-04-13,15.574172973632812,16.18232847366053,15.547741386907047,16.14642119730184,326045628
2012-04-16,15.112133979797363,15.554474432567305,15.002172454810756,15.534278251648843,227456316
2012-04-17,15.199405670166016,15.40187489863722,15.135572094220523,15.1742207840166,120835044
2012-04-18,15.146544456481934,15.279944352642495,15.030847339535054,15.161504872796492,106673220
2012-04-19,14.943325996398926,15.366218107851788,14.935846738690113,15.10265860649908,131652216
2012-04-20,14.86253833770752,15.181452516307445,14.85680370169917,15.066753144532806,122213664
2012-04-23,14.900938034057617,14.922131956383057,14.71642148854666,14.783744309692425,87824088
2012-04-24,14.992447853088379,15.12609765337859,14.893956549852826,14.916896043836516,77086836
2012-04-25,15.203145980834961,15.243790155950197,15.032593052241374,15.060520303232346,72771156
2012-04-26,15.346519470214844,15.409603315798195,15.202647100327454,15.232817841743326,83616300
2012-04-27,15.334301948547363,15.378187355930127,15.225088250900333,15.335299689707764,65390544
2012-04-30,15.081713676452637,15.361729255777334,14.975991123478021,15.284681783524587,96195708
2012-05-01,15.071242332458496,15.250022345523428,14.965518827942713,15.055284175199096,80011908
2012-05-02,15.141806602478027,15.163000524248044,14.975990581011486,14.990702036214293,64395540
2012-05-03,15.235560417175293,15.330561527585731,15.183945842670415,15.200652780498478,74645280
2012-05-04,14.885228157043457,15.157514553069246,14.881239093115193,15.108393383296095,88207704
2012-05-07,15.14903736114502,15.224340211291219,14.836107728349495,14.836107728349495,79700220
2012-05-08,15.279695510864258,15.382176834010313,14.97823608809017,15.098670100998747,106984908
2012-05-09,15.188933372497559,15.369210951609595,15.00591343046481,15.130836328501617,93058848
2012-05-10,15.30138874053955,15.36447258788435,15.215862368844125,15.28393397172777,61374564
2012-05-11,15.09118938446045,15.323580403277091,15.079719162112278,15.218854641102105,83892024
2012-05-14,15.06052017211914,15.17272614524121,14.975243708564744,14.980231464235905,72903024
2012-05-15,15.237804412841797,15.33480005245814,15.054285614351024,15.094181005327279,83999916
2012-05-16,15.68213939666748,15.711312396523214,15.358238423773297,15.408606295515357,193210596
2012-05-17,15.535524368286133,15.90455651292902,15.490143299734308,15.804320586021325,134017848
2012-05-18,14.970755577087402,15.769162312419663,14.878496826942923,15.58664029446484,238701060
2012-05-21,15.31260871887207,15.352005240139963,14.960780489770167,14.973497413169303,122892984
2012-05-22,14.980729103088379,15.305128962935209,14.861042924053173,15.295902232766245,121953924
2012-05-23,15.196662902832031,15.200153096393306,14.888969034855917,15.001922835190436,126996876
2012-05-24,15.052042007446289,15.258000477057267,14.932604795590878,15.189181046926581,75576348
2012-05-25,14.749584197998047,15.00391696201059,14.668546713856141,14.985715313260114,143132724
2012-05-29,14.819650650024414,14.939087866713912,14.669544771049397,14.856304808940031,104123772
2012-05-30,14.6673002243042,14.75881019062743,14.550107450905546,14.665554652430677,76191732
2012-05-31,14.48353099822998,14.711434070267215,14.437152190941815,14.679517757793954,118613268
2012-06-01,14.237177848815918,14.278818812772771,14.171599649611084,14.257374980140433,122193684
2012-06-04,14.42693042755127,14.474306978589977,14.212991918043091,14.218227683541572,97210692
2012-06-05,14.222965240478516,14.415460863284034,14.12472289703245,14.348635962881236,93502404
2012-06-06,14.476301193237305,14.511209779970505,14.302756000706122,14.374317795813978,83748168
2012-06-07,14.417953491210938,14.65882245793464,14.393518335366212,14.65159216041092,70269660
2012-06-08,14.473309516906738,14.48702418204263,14.326942786852227,14.358610141547627,56359584
2012-06-11,14.175339698791504,14.594740659695415,14.13020759125518,14.567063320630853,106337556
2012-06-12,14.090561866760254,14.220222600955893,13.92798802868681,14.207006807188174,128839032
2012-06-13,13.990574836730957,14.137938358336514,13.930482310800576,14.006284034053554,78089832
2012-06-14,13.93970775604248,14.089814587172375,13.876622958317087,13.99581121636426,93702204
2012-06-15,14.075851440429688,14.076100400612333,13.8908360155356,13.971874455446248,119927952
2012-06-18,14.233936309814453,14.317717106498183,13.944694010773363,14.028724717851084,99776124
2012-06-19,14.500238418579102,14.568808890695333,14.290537938153136,14.302257120445887,82964952
2012-06-20,14.40000057220459,14.462088577547775,14.300262567661719,14.457350732511944,93774132
2012-06-21,14.093304634094238,14.458099702017236,14.056401514918361,14.458099702017236,80371548
2012-06-22,14.24964427947998,14.24964427947998,14.108515226605642,14.162872161588732,89026884
2012-06-25,13.980850219726562,14.165115899469084,13.897318383378405,14.146165469898158,63200736
2012-06-26,14.080089569091797,14.127964039200076,13.950429783439287,14.032215098983517,53953992
2012-06-27,14.195287704467773,14.312230565878464,14.11350238953004,14.155392313006729,67624308
2012-06-28,14.0708646774292,14.11873915055875,13.893828330831342,14.110511111520426,76759164
2012-06-29,14.463833808898926,14.465330420661058,14.267598074648129,14.336417509734272,100679220
2012-07-02,14.473807334899902,14.536893083665388,14.374817157499022,14.507469221479468,66153780
2012-07-03,14.657325744628906,14.671788240035449,14.412218755296415,14.462337668418797,47532420
2012-07-05,14.859048843383789,14.962277997769732,14.675030209128861,14.680516835453693,93742164
2012-07-06,14.611196517944336,14.799204202861887,14.532403476407032,14.772523655101581,86385528
2012-07-09,14.611945152282715,14.676525608484688,14.493256720608015,14.585513564952636,68535396
2012-07-10,14.504477500915527,14.772026064059059,14.430670312640663,14.716172514954373,76847076
2012-07-11,14.242414474487305,14.408479469776314,14.086573950907466,14.369830776669707,139832028
2012-07-12,14.224709510803223,14.26086574823696,14.015507905621247,14.140929664757026,92299608
2012-07-13,14.37531566619873,14.440893865776248,14.176586535408259,14.266350930540911,78960960
2012-07-16,14.335420608520508,14.441890993804165,14.257126433795197,14.371575897726446,58445496
2012-07-17,14.380552291870117,14.478794635421233,14.172846342774275,14.422941086541373,67136796
2012-07-18,14.481039047241211,14.55409745409649,14.36559184580432,14.3867857679803,61866072
2012-07-19,14.787734031677246,14.92288044232747,14.611696388898276,14.61518658236861,186801012
2012-07-20,15.230573654174805,15.283434930136169,14.915399580232377,15.179208039697588,258289452
2012-07-23,15.347517013549805,15.418330976371722,14.917144710267248,14.972749297608742,142325532
2012-07-24,15.149535179138184,15.407857945911207,15.068996569141675,15.33479954330633,80295624
2012-07-25,15.160009384155273,15.29440702302814,15.094680141664632,15.16823742317618,72847080
2012-07-26,15.293907165527344,15.38142806691522,15.210875148979122,15.334800298269618,67340592
2012-07-27,15.83249568939209,15.833493430535107,15.397137518129144,15.431796194748596,141846012
2012-07-30,15.766169548034668,16.022996668504742,15.696352374486528,15.859674046380807,87380532
2012-07-31,15.782875061035156,15.870893880946259,15.66443558991726,15.665433331023248,74549376
2012-08-01,15.77564525604248,15.945948265393001,15.74322912161228,15.89084254727504,73710216
2012-08-02,15.677651405334473,15.90904563652281,15.544501421140403,15.596863827858838,79028892
2012-08-03,15.991328239440918,16.05092283837007,15.861917421889382,15.958165226770669,75808116
2012-08-06,16.02848243713379,16.192053060447584,15.938716147045561,15.948440796797465,71224704
2012-08-07,15.971631050109863,16.06438866792378,15.87014747339182,16.002798582730502,79192728
2012-08-08,16.013771057128906,16.104533199035274,15.920765422854341,15.934479138168976,52835112
2012-08-09,16.01676368713379,16.116999615630576,15.99606768460587,16.07062270564997,42769188
2012-08-10,16.008037567138672,16.01402021352717,15.861670830931569,15.923010060548863,57326616
2012-08-13,16.457107543945312,16.46059678690544,16.124728645106106,16.143180202785786,130585284
2012-08-14,16.672792434692383,16.777268286009114,16.431924418037507,16.43815792464643,146321532
2012-08-15,16.644866943359375,16.8121776801432,16.559091612600703,16.713186555302556,96331572
2012-08-16,16.777767181396484,16.82190154602892,16.633394995286505,16.644117386246165,68639292
2012-08-17,16.88423728942871,16.886981552663382,16.748593907080146,16.80893539043472,87020892
2012-08-20,16.844341278076172,16.927374237780512,16.772528629055827,16.84334353703466,70253676
2012-08-21,16.693986892700195,16.90568094084134,16.51096697261566,16.783751280988753,88799112
2012-08-22,16.885234832763672,16.97051224164428,16.623919781094653,16.64087567880442,76291632
2012-08-23,16.875761032104492,16.967520907533807,16.731139881794448,16.812677186755185,71296632
2012-08-24,16.9213924407959,16.966773511654154,16.807940713879983,16.84583967594101,57006936
2012-08-27,16.686756134033203,16.75607348406992,16.437908101704487,16.53141259638992,104443452
2012-08-28,16.886981964111328,16.896206793796676,16.575050068683925,16.58153253552709,82261656
2012-08-29,17.155277252197266,17.17971525875189,16.859554377328397,16.889973129401913,119492388
2012-08-30,16.9974422454834,17.139818957630602,16.96004120573198,17.061274873693286,65010924
2012-08-31,17.082468032836914,17.16949006198757,16.956549304174867,17.05528956507357,84998916
2012-09-04,16.98148536682129,17.08022563956581,16.793478611840207,17.069005326795704,75508416
2012-09-05,16.97350311279297,17.117626339030796,16.93410659293551,16.955551374897478,68259672
2012-09-06,17.43928337097168,17.45150142372205,17.073492469878545,17.104162081837714,121618260
2012-09-07,17.60759162902832,17.759692985655878,17.396146531465007,17.454243571124458,129190680
2012-09-10,17.473445892333984,17.77365767517793,17.414100244209884,17.697608888700394,102297600
2012-09-11,17.259504318237305,17.47045340580563,17.22983244638076,17.40337859345024,74877048
2012-09-12,17.22684097290039,17.327327760238617,16.97749500677013,17.19018681370621,105586308
2012-09-13,17.60485076904297,17.678657011267568,17.21836383810246,17.281947509080634,106253640
2012-09-14,17.69561195373535,17.77839406134894,17.629036963221072,17.693616471447093,104635260
2012-09-17,17.703092575073242,17.77540315351055,17.578918460523184,17.656464804515295,60271668
2012-09-18,17.910049438476562,17.919523227751636,17.623300547607922,17.648234572741114,82589328
2012-09-19,18.13994789123535,18.16637758040703,17.863423443602084,17.890601913785744,123808068
2012-09-20,18.155406951904297,18.2366933970026,17.98335837164737,18.064395856577622,116179704
2012-09-21,18.30177116394043,18.324960566317625,18.205273450852058,18.25738784127882,254109636
2012-09-24,18.685518264770508,18.701974342710944,18.20851815916635,18.227218679657618,142409448
2012-09-25,18.680030822753906,19.07225331787711,18.642629783404615,18.777026465350914,242097660
2012-09-26,18.787248611450195,18.981241792719565,18.476565330323655,18.697235258416285,226689084
2012-09-27,18.863052368164062,19.02113828899936,18.74212043014172,18.949078566937015,157086756
2012-09-28,18.813182830810547,18.932869970545116,18.729653833928875,18.8044578211481,111228660
2012-10-01,18.994705200195312,19.074993897434883,18.855817745868023,18.92663265430036,126593280
2012-10-02,18.875267028808594,19.099678945114142,18.707707347594297,19.0799806861564,111496392
2012-10-03,19.012659072875977,19.048066531069395,18.75583289646031,18.84360371118871,88243668
2012-10-04,19.151044845581055,19.196925730769813,18.93535983435756,19.018890716086563,98069832
2012-10-05,19.141071319580078,19.308881864683364,19.075243214695735,19.2173709545156,109326564
2012-10-08,18.896465301513672,19.039588897712303,18.80445646090339,18.97525834756858,78265656
2012-10-09,18.553613662719727,18.98323722946448,18.514716958966503,18.942096083089837,120007872
2012-10-10,18.565332412719727,18.639387610951175,18.408991126952024,18.498008641391447,81514404
2012-10-11,18.737878799438477,18.91292060381164,18.70820692829491,18.773286256767356,95260644
2012-10-12,18.570068359375,18.82240754668357,18.553861242312177,18.74710564713148,96071832
2012-10-15,18.47606658935547,18.547130467125776,18.219738328931705,18.500002875305164,120643236
2012-10-16,18.568822860717773,18.62592406508089,18.363362290096024,18.454873213097184,82245672
2012-10-17,18.837867736816406,18.859061659077106,18.458112255476774,18.55012109266557,91624284
2012-10-18,17.32956886291504,18.93585976495727,16.85581289693775,18.8391130896258,497198304
2012-10-19,17.000185012817383,17.62130645131802,16.756074806094773,17.593381101156226,458828712
2012-10-22,16.922388076782227,17.070998284765558,16.698723033653224,16.980734074650382,162061776
2012-10-23,16.964279174804688,17.138323240316872,16.756074352821862,16.75632331299419,116547336
2012-10-24,16.888229370117188,17.13009514031739,16.837612533674807,17.125108334774673,99760140
2012-10-25,16.89969825744629,17.005420813092705,16.7937267416203,16.95555275880254,95947956
2012-10-26,16.834617614746094,17.03110229444493,16.736126314736495,16.868278548769634,77953968
2012-10-31,16.96303367614746,16.98048749587874,16.830879525834565,16.95206232365305,61418520
2012-11-01,17.144805908203125,17.227339056988047,16.923636150071438,16.94308545109071,81921996
2012-11-02,17.153034210205078,17.34328538750199,17.13931859560333,17.324334007592242,92883024
2012-11-05,17.02935791015625,17.12660251026075,16.844842320167274,17.067756689595196,65370564
2012-11-06,16.99843978881836,17.117627094748922,16.894461858784506,17.09219324773834,63248688
2012-11-07,16.6343936920166,16.911417948097515,16.61868449514238,16.830878381882574,89202708
2012-11-08,16.26461410522461,16.743358828067276,16.238182516144,16.711193553032096,103776120
2012-11-09,16.532411575317383,16.66481467948171,16.21499304966416,16.323459868006246,124439436
2012-11-12,16.603973388671875,16.701219894958125,16.478552572131694,16.55036333012529,56179764
2012-11-13,16.433170318603516,16.64636193561824,16.412723277646997,16.53166351914377,63704232
2012-11-14,16.271095275878906,16.511216399166493,16.219978623961865,16.47331554073687,66669264
2012-11-15,16.139192581176758,16.456860054286263,16.055410833005727,16.207512192495813,73882044
2012-11-16,16.137197494506836,16.28281639089975,15.858428615483632,16.10752562275315,137390472
2012-11-19,16.661571502685547,16.679276181163416,16.34540159768651,16.349639621839117,94633272
2012-11-20,16.70545768737793,16.905682482648878,16.570810142435576,16.69398841520112,83464452
2012-11-21,16.60322380065918,16.70121908317653,16.466833539228286,16.68102100190676,84403512
2012-11-23,16.655588150024414,16.706206886075375,16.60896037870809,16.705458105072783,36863100
2012-11-26,16.48553466796875,16.63140252524067,16.432424430856404,16.61743794990604,88095816
2012-11-27,16.723907470703125,16.83087671431029,16.40698880363339,16.461096776037532,100247652
2012-11-28,17.047060012817383,17.077980483825538,16.553854744497464,16.656584065969238,121558320
2012-11-29,17.252025604248047,17.3021426166284,17.005420104134767,17.14954333612736,110948940
2012-11-30,17.41360092163086,17.434794844024555,17.097429105548546,17.237563274804653,126417456
2012-12-03,17.335805892944336,17.601110018920576,17.30737882191029,17.510098920862724,87612300
2012-12-04,17.230581283569336,17.34228838416145,17.09768026021904,17.329570510139053,79588332
2012-12-05,17.150541305541992,17.31710516324662,17.01364931938981,17.258508300659255,74421504
2012-12-06,17.23307228088379,17.34477936588402,17.0680060059424,17.144803557871818,58433508
2012-12-07,17.06052589416504,17.37644874836827,17.01589360715591,17.32957011844899,76695228
2012-12-10,17.0906982421875,17.246041792544993,17.050055017720343,17.089949461188713,54613332
2012-12-11,17.376447677612305,17.502117442521826,17.148046690309947,17.204897026751034,107396496
2012-12-12,17.393404006958008,17.54176527458705,17.291672412458706,17.435044974024592,96942960
2012-12-13,17.521568298339844,17.86491859071607,17.443024213179758,17.851204875927053,137658204
2012-12-14,17.503116607666016,17.649233424972145,17.415096832761506,17.43354839261356,85118796
2012-12-17,17.972387313842773,18.000812484028998,17.554482008738802,17.591385127992403,121294584
2012-12-18,17.979616165161133,18.179842853180013,17.829510289647562,17.868159929958505,120075804
2012-12-19,17.95568084716797,18.027742465902424,17.870154473733013,17.970641263399774,76667256
2012-12-20,18.011783599853516,18.06888289965031,17.87738501831484,18.034224223318336,66213720
2012-12-21,17.84397315979004,17.92351308357097,17.71655686490335,17.802581155872787,140898960
2012-12-24,17.691123962402344,17.832751899620707,17.64050712625949,17.81604686133522,33602364
2012-12-26,17.675413131713867,17.775401993842117,17.51433590769311,17.65546591150407,47248704
2012-12-27,17.611083984375,17.67466765430044,17.41958609405707,17.632277907530348,65830104
2012-12-28,17.45449447631836,17.626541153346842,17.45449447631836,17.496384399492833,56023920
2012-12-31,17.638261795043945,17.717803619523515,17.35450611407629,17.454244119774966,79816104
2013-01-02,18.033973693847656,18.127480094253407,17.86691381563808,17.938475612054454,101550348
2013-01-03,18.04444694519043,18.25040732355805,17.970889667201995,18.075865338672017,92635272
2013-01-04,18.40101432800293,18.48828532663377,18.144437097908806,18.185829104837655,110429460
2013-01-07,18.320722579956055,18.436169783301292,18.216746549169002,18.338178298966476,66161772
2013-01-08,18.284568786621094,18.3593727688151,18.06339902376467,18.340421387741483,66976956
2013-01-09,18.40475082397461,18.410484509026116,18.16737208183231,18.25888298756651,80907012
2013-01-10,18.48853302001953,18.576303833473116,18.289554928719728,18.522193955579247,73354572
2013-01-11,18.451379776000977,18.51221917652346,18.359370944060974,18.50149868614932,51356592
2013-01-14,18.033973693847656,18.506486799804374,18.011533069970756,18.376826060930288,114441444
2013-01-15,18.075864791870117,18.326955370119,17.75595288234062,17.936230448001556,156950892
2013-01-16,17.8330020904541,18.06115413549232,17.79510122970161,18.01277984327982,80855064
2013-01-17,17.73650360107422,17.943959634871437,17.72902339340824,17.89583620536994,88371540
2013-01-18,17.566699981689453,17.772660360088825,17.487407117460425,17.71256783637476,128942928
2013-01-22,17.52580451965332,17.58739460046797,17.34253563995448,17.570438703744067,151544304
2013-01-23,18.489032745361328,18.676043662550285,18.34665602023054,18.351642825985483,236127636
2013-01-24,18.805952072143555,18.871280363289088,18.464346399267377,18.482548999197324,135172692
2013-01-25,18.7924861907959,18.91242227454085,18.70720878266388,18.720175616227902,88946964
2013-01-28,18.71917724609375,18.84060898719967,18.648362335346775,18.744860051735817,65018916
2013-01-29,18.792736053466797,18.874273361681375,18.614702921445694,18.61993868697178,69814116
2013-01-30,18.796476364135742,18.974011577757437,18.77353781945529,18.794231921611498,69250680
2013-01-31,18.84285545349121,18.89097888654757,18.70721016345103,18.71369453094129,65302632
2013-02-01,19.33930206298828,19.36423798968416,18.902947101551856,18.905440504175512,149694156
2013-02-04,18.925886154174805,19.211388364094123,18.90718563399477,19.14206910865035,121498380
2013-02-05,19.093446731567383,19.22734548960598,18.93710735051698,18.978497452869124,74753172
2013-02-06,19.203908920288086,19.273477138677688,18.91292197305251,18.927135509230617,83040876
2013-02-07,19.298160552978516,19.419343339012165,19.087462333905474,19.192189043027568,113494392
2013-02-08,19.582916259765625,19.6153304970492,19.43804613230962,19.452259668932737,120683196
2013-02-11,19.509357452392578,19.523819948082085,19.293174499413787,19.409119624186612,86625288
2013-02-12,19.46647071838379,19.645999520385505,19.433307701055544,19.49265144770837,74285640
2013-02-13,19.520326614379883,19.582412714074547,19.448265004651326,19.45225596884854,47880072
2013-02-14,19.644004821777344,19.666943365983556,19.393412153965663,19.44228246583499,69342588
2013-02-15,19.770423889160156,19.779648719024433,19.625302909912964,19.63353189905847,109082808
2013-02-19,20.118507385253906,20.12224748881717,19.83001388875459,19.84771856598801,117154728
2013-02-20,19.759700775146484,20.17137067066572,19.742995737745673,20.079861654068853,110457432
2013-02-21,19.83624839782715,20.08360076763935,19.728781229640692,19.897838480351496,140115744
2013-02-22,19.94047737121582,19.97887615385349,19.793113847112497,19.92925705878361,82073844
2013-02-25,19.71756362915039,20.15740977329105,19.71058134100229,20.005059438671424,92063844
2013-02-26,19.701602935791016,19.8467220033971,19.55872641008874,19.823034679423262,88011900
2013-02-27,19.94222068786621,20.066145825988126,19.726037761894204,19.818046589599923,80962956
2013-02-28,19.977630615234375,20.12200091041575,19.97339069041867,19.975137212563734,90541368
2013-03-01,20.102052688598633,20.1257419132501,19.851708991455553,19.892852033932858,86928984
2013-03-04,20.483802795410156,20.517216671805528,20.072381851748933,20.07986205977374,110912976
2013-03-05,20.910184860229492,20.948832599481666,20.66831721274987,20.669065993693287,161602236
2013-03-06,20.73015594482422,21.044830181339687,20.666074360428556,20.970774986964237,114805080
2013-03-07,20.760578155517578,20.86081408362184,20.685274353777,20.796981454587353,82025892
2013-03-08,20.733646392822266,20.8184239752655,20.57231831561759,20.80795054486256,116359524
2013-03-11,20.815933227539062,20.937613941371254,20.733149216191816,20.737887061469333,63724212
2013-03-12,20.636152267456055,20.742872558179144,20.5379099255695,20.713451548105525,80251668
2013-03-13,20.57880210876465,20.712951728244647,20.503998131143067,20.64338351593257,65586348
2013-03-14,20.484800338745117,20.62069268367614,20.38132222827523,20.62069268367614,65981952
2013-03-15,20.30427360534668,20.45388156383966,20.28033541976733,20.408998416108037,123864012
2013-03-18,20.141948699951172,20.26587194476077,19.98436072039596,20.072380489490637,73458468
2013-03-19,20.22996711730957,20.427700402937553,20.108535371252714,20.22797163506718,83844072
2013-03-20,20.314496994018555,20.384314170823867,20.23296158458179,20.367358272098958,58493448
2013-03-21,20.228471755981445,20.369601764553504,20.193315159267495,20.22922053694827,59044896
2013-03-22,20.204784393310547,20.327711802412974,20.188077455576995,20.31524478938464,59468472
2013-03-25,20.188077926635742,20.427201323568603,20.11776283123964,20.257148221159266,68411520
2013-03-26,20.25739860534668,20.29679513038862,20.141951393251993,20.284328116193006,47628324
2013-03-27,20.014034271240234,20.122248318893185,19.980869357635072,20.114270191146094,86441472
2013-03-28,19.80283546447754,20.081604312207674,19.780643803196938,20.04719459916952,91420488
2013-04-01,19.977380752563477,20.003810439586424,19.779398507988624,19.823283913376837,72219708
2013-04-02,20.272855758666992,20.31748994743168,20.04744607370565,20.060912728801732,81578340
2013-04-03,20.10230255126953,20.301780465326885,19.964414723611867,20.28332890556218,69470460
2013-04-04,19.824779510498047,20.091081364389932,19.73077519363162,20.05367842568202,97806096
2013-04-05,19.52506446838379,19.62330680329319,19.359247507746577,19.60011740083711,137218644
2013-04-08,19.320600509643555,19.437794227604076,19.159772248103533,19.417845107222803,113170716
2013-04-09,19.390417098999023,19.54251844726702,19.27721434878122,19.33680704660514,86205708
2013-04-10,19.702848434448242,19.756956406182486,19.349273715708442,19.521822101001096,79064856
2013-04-11,19.708086013793945,19.77565874464662,19.55024906805269,19.77017401910829,81066852
2013-04-12,19.69960594177246,19.750722590041853,19.522070754525494,19.74798022756824,65402532
2013-04-15,19.49713897705078,19.872903493910368,19.374709487610446,19.59737680308641,98025876
2013-04-16,19.782392501831055,19.84797165860372,19.546762127367447,19.613337124930357,69610320
2013-04-17,19.512849807739258,19.71930812301845,19.40164062077368,19.617325666792965,81398520
2013-04-18,19.097688674926758,19.593638278759872,18.98174164285762,19.582416065608452,132767100
